14331 | galactose | organic molecule | chromoplast | organelle 
1989 | hydrophilic amino acid | molecule | Lactic acid fermentation | Anaerobic metabolism 
2901 | Polymer synthesis | Metabolic pathway | aldehyde | molecule 
10859 | phosphatidylcholine | amphipathic molecule | tyrosine | polar amino acid 
9333 | beta glucose | monosaccharide | tubulin | protein 
3873 | MRNA | monomer | neutral solution | hydrogen ion 
757 | alpha tubulin | polymer | alcohol | organic molecule 
232 | Signal transduction with testosterone | Signal transduction | valine | hydrophobic amino acid 
10346 | maltose | kinetic energy | intermediate filament | kinetic energy 
8574 | alpha tubulin | peptide linkage | GTP | single bond 
14040 | Reverse reaction | Chemical reaction | cotransporter | carrier protein 
4995 | aquaporin | hydrophilic Channel | pyruvate | carbon skeleton 
17825 | glycoprotein | organic molecule | ion-channel | transport membrane protein 
4765 | single bond | covalent bond | Eukaryotic oxidative phosphorylation | Oxidative phosphorylation 
9747 | isomerase | enzyme | ultraviolet ray | light 
14835 | disaccharide | carbonyl group | phospholipid | phosphate group 
4963 | carboxyl group | functional group | archaea | prokaryote 
5402 | ATP | phosphate group | oxidoreductase | carbon skeleton 
13871 | Cell signaling with G-protein coupled receptor | Cell signaling | disaccharide | organic molecule 
3937 | sodium-potassium pump | single bond | cellulose | double bond 
5584 | pyruvate | kinetic energy | coenzyme A | kinetic energy 
4876 | motor protein | kinetic energy | alpha tubulin | peptide linkage 
4887 | allosteric enzyme | protein | Cellular respiration of protein | Metabolism 
5783 | amino acid | amino group | amylose | carbonyl group 
19340 | steroid | carbon skeleton | phospholipid | fatty acid tail 
13885 | cellulose | polar molecule | concentration gradient | gradient 
1784 | organic molecule | molecule | symporter | transport membrane protein 
8479 | unsaturated fatty acid | kinetic energy | ketone | double bond 
11125 | RNA | phosphodiester bond | unsaturated fat | double bond 
1391 | water molecule | polar covalent bond | glycoprotein | kinetic energy 
60 | carbonyl group | oxygen atom | tertiary protein structure | van der waals interaction 
18850 | membrane receptor | molecule | Irreversible non competitive inhibition | Regulation 
17468 | isotonic solution | solution | vacuole | vesicle 
3179 | polysaccharide | polymer | rubisco | lyase 
5582 | cytochrome complex | protein complex | Protein kinase cascade | Cascade 
6865 | guanine | compound | Lactic acid fermentation by bacteria | Metabolism 
15897 | Glycolysis | Exergonic reaction | isomerase | protein 
2959 | ATP | single bond | asparagine | single bond 
11559 | pentose | double bond | 3 phosphoglycerate | single bond 
8544 | integral protein | monomer | water molecule | oxygen atom 
0 | ethyl alcohol | polar covalent bond | pyruvate | kinetic energy 
12178 | carotenoid | organic molecule | glycoprotein | polymer 
9989 | glycolipid | lipid | nonpolar molecule | hydrophobic compound 
10750 | ATP synthase | peptide linkage | sodium-potassium pump | double bond 
6876 | Communication through cell junction | Communication by direct contact | nucleolus | cellular structure 
2490 | storage polysaccharide | kinetic energy | MRNA | phosphodiester bond 
17647 | cytochrome A3 | cytochrome | leucine | hydrophobic amino acid 
7578 | disulfide bond | chemical bond | Alcohol fermentation | Exergonic reaction 
12182 | acetyl CoA | organic molecule | antiporter | transmembrane protein 
4161 | chitin | glucose | nucleoside | nitrogenous base 
11383 | nucleotide | double bond | aldehyde | kinetic energy 
15750 | cotransporter | transport membrane protein | cellulose | polar molecule 
12034 | fat molecule | chemical energy | acetyl CoA | kinetic energy 
12051 | protein | polypeptide | radioactive tracer | radioactive isotope 
11587 | Citric acid cycle | Metabolic pathway | C3 plant | eukaryote 
15229 | phosphorus atom | valence electron | chromosome | DNA 
4931 | beta sheet | secondary structure | Reversible reaction | Chemical reaction 
16572 | alanine | amino group | glycogen | carbon skeleton 
8468 | proton pump | kinetic energy | hydrocarbon molecule | single bond 
18482 | hydrogen ion | cation | nucleic acid | organic molecule 
8802 | tyrosine | organic molecule | infrared ray | radiation 
102 | Cyclic electron flow | Exergonic reaction | Cell communication with epinephrine in muscle cell | Cell communication with epinephrine 
5887 | basic amino acid | kinetic energy | oligosaccharide | polar covalent bond 
11495 | aquaporin | kinetic energy | polysaccharide | polar covalent bond 
6507 | sucrose | disaccharide | Eukaryotic pyruvate oxidation | Pyruvate oxidation 
5030 | methyl group | functional group | muscle cell | animal cell 
3855 | cellulose | Adhesion | carbon 14 atom | Radioactivity 
9529 | antiporter | integral protein | hexose | monosaccharide 
18069 | carrier protein | kinetic energy | NADH | kinetic energy 
16957 | membrane protein | polymer | Passive transport | Diffusion 
16464 | sucrose | kinetic energy | tyrosine | single bond 
15959 | ADP | phosphate group | chitin | hydroxyl group 
1241 | AMP | single bond | amino acid | kinetic energy 
15891 | methionine | amino acid | Lactic acid fermentation by bacteria | Fermentation 
19488 | chlorophyll A | chlorophyll | Pinocytosis | Endocytosis 
15321 | serine | polar amino acid | nucleolus | cellular structure 
8276 | allosteric enzyme | protein | structural polysaccharide | polymer 
11902 | glycine | nonpolar covalent bond | glycine | kinetic energy 
8320 | cisterna | cellular structure | glutamine | polar amino acid 
13204 | P700 | hydrogen atom | thylakoid membrane | plastoquinone 
2703 | water | hydrogen-bond | microfilament | kinetic energy 
3963 | phosphofructokinase | kinetic energy | storage polysaccharide | polar covalent bond 
16286 | ADP | single bond | intermediate filament | kinetic energy 
2724 | water | potential energy | glucose-6-phosphate | kinetic energy 
7850 | triose | carbon skeleton | ribulose bisphosphate | phosphate group 
301 | plant cell | cytoplasm | ionic compound | cation 
6433 | microfilament | atom | amylopectin | oxygen atom 
12728 | carrier protein | peptide linkage | proton pump | double bond 
12556 | polypeptide | amino end of a protein | ATP | phosphate group 
2480 | AMP | single bond | molecule | chemical bond 
3788 | hydrophilic amino acid | single bond | NADPH | kinetic energy 
6298 | glycine | amino group | amylose | hydroxyl group 
16220 | Lactic acid fermentation | Anaerobic metabolism | Non competitive inhibition | Regulation 
10921 | Cellular respiration | Catabolic pathway | enzyme | organic molecule 
15535 | flagellum | cellular structure | cytosine | pyrimidine 
14333 | galactose | aldehyde | chromoplast | organelle 
13688 | lactate | hydrogen atom | chloroplast | stroma 
7501 | starch | kinetic energy | NADPH | kinetic energy 
11017 | protein kinase | organic molecule | chitin | polysaccharide 
7275 | algae | eukaryote | DNA | nucleic acid 
10901 | Phosphorylation | Chemical reaction | uniporter | transport membrane protein 
5538 | adenylyl cyclase | lyase | Catabolism | Metabolism 
15482 | intermediate filament | polymer | tubulin | globular protein 
1097 | Crassulacean acid metabolism | Photosynthesis | phosphate group | functional group 
18750 | fungus | organism | oxidoreductase | protein 
15450 | lactic acid | carboxyl group | nucleotide | phosphate group 
16685 | carbon 14 atom | atomic nucleus | pyruvate | carbon skeleton 
2316 | pyruvate | hydrogen atom | rough endoplasmic reticulum | aqueous solution 
8423 | ATP | kinetic energy | RNA | phosphodiester bond 
5482 | GTP | kinetic energy | chlorophyll A | kinetic energy 
12084 | cellulose | double bond | polysaccharide | polar covalent bond 
3550 | wax | lipid | Active transport using ATP | Active transport 
12730 | hydrophilic amino acid | carbon skeleton | NAD plus | carbon skeleton 
14889 | nucleoside | molecule | Cellular respiration of fat | Metabolism 
5484 | phosphofructokinase | protein enzyme | rough endoplasmic reticulum | endoplasmic reticulum 
967 | aquaporin | carbon skeleton | amylopectin | hydroxyl group 
101 | P680 | chlorophyll A | unsaturated fat | fat molecule 
6913 | Golgi apparatus | cis face of golgi apparatus | amylose | carbonyl group 
10616 | PEP carboxylase | protein | allosteric enzyme | polymer 
15096 | chaperonin | protein complex | isotope | atom 
17842 | carboxylic acid | carboxyl group | GTP | carbon skeleton 
3440 | hydrophobic amino acid | nonpolar covalent bond | glucose | double bond 
13773 | smooth endoplasmic reticulum | endoplasmic reticulum | Conversion of lactate to pyruvate by liver cell | Redox reaction 
14651 | protein | peptide linkage | ribulose bisphosphate | polar covalent bond 
19196 | sodium ion | ion | fat molecule | triglyceride 
5633 | protein kinase | protein | optical isomer | isomer 
9352 | basic amino acid | hydrophilic amino acid | glyoxysome | organelle 
9762 | primary lysosome | lysosome | unsaturated fatty acid | fatty acid 
15826 | glucose-6-phosphate | single bond | motor protein | kinetic energy 
15539 | hemoglobin | atom | algae | water 
14421 | carbon dioxide | hydrophobic compound | saturated fat | fat molecule 
5495 | substrate | reactant | multiprotein complex-II | protein complex 
492 | glucose-6-phosphate | polar covalent bond | beta tubulin | kinetic energy 
2737 | MRNA | phosphodiester bond | basic amino acid | single bond 
17433 | acidic amino acid | carbon skeleton | ADP | phosphate group 
17858 | peripheral protein | kinetic energy | cellulose | double bond 
9960 | AMP | double bond | monosaccharide | polar covalent bond 
10653 | acetaldehyde | molecule | Lactic acid fermentation | Anaerobic metabolism 
496 | polar amino acid | polar side chain | mitochondrion | mitochondrial matrix 
11339 | valence shell | electron-shell | centrosome | microtubule organizing center 
6693 | heme | hydrocarbon molecule | photosynthetic pigment | organic molecule 
19230 | neutral solution | aqueous solution | Phagocytosis | Endocytosis 
12715 | P680 | single bond | sucrose | double bond 
11845 | Feedback inhibition | Inhibition | disulfide bond | single bond 
15237 | tyrosine | nonpolar covalent bond | carbon dioxide | polar covalent bond 
18715 | Signal transduction with Ca2 plus | Signal transduction with second messenger | law of thermodynamics | scientific law 
2597 | ADP | oxygen atom | mitochondrion | protein enzyme 
18641 | erythrocyte | centrosome | proline | hydrogen atom 
8006 | ionic compound | compound | electromagnetic energy | radiation 
3880 | MRNA | phosphodiester bond | disaccharide | glycosidic linkage 
14355 | glycogen | hydroxyl group | PGAP | phosphate group 
11548 | nucleus | organelle | Fermentation | Catabolic pathway 
4530 | ATP | single bond | electron | potential energy 
6956 | integral protein | organic molecule | carbohydrate side chain | carbohydrate 
222 | monosaccharide | polar covalent bond | cellulose | double bond 
7278 | cellulose | kinetic energy | disaccharide | polar covalent bond 
3698 | glycogen | hydroxyl group | hexose | carbon skeleton 
8172 | carbon 13 atom | isotope | oil | fat molecule 
9501 | rough endoplasmic reticulum | bound ribosome | basic solution | base 
2805 | glucose-6-phosphate | kinetic energy | glycine | nonpolar covalent bond 
2052 | fat molecule | ester linkage | unsaturated fat | double bond 
14291 | first law of thermodynamics | law of thermodynamics | cytosine | pyrimidine 
7089 | integrin | polymer | phosphate bond | single bond 
16489 | acetaldehyde | aldehyde | Light reaction | Metabolic pathway 
5428 | transferase | protein enzyme | chlorophyll A | chlorophyll 
16203 | microtubule organizing center | cellular structure | activation energy | energy 
19495 | Photosynthesis | Metabolic pathway | saturated fatty acid | hydrophobic compound 
12258 | G-protein coupled receptor | organic molecule | disaccharide | carbohydrate 
7160 | lysosomal enzyme | protein enzyme | plant | organism 
2461 | microfibril | carbon skeleton | allosteric enzyme | allosteric site 
2903 | glucose-6-phosphate | single bond | aquaporin | kinetic energy 
